CODE	FR_LABEL	TYPE
HP:0009006	biopsie musculaire montrant une diminution ou une absence de cytochrome C oxydase	pt
HP:0009007	Biceps hypoplasique	pt
HP:0009007	hypoplasie du biceps	uf
HP:0009008	"faiblesse musculaire distale, légère"	pt
HP:0009009	faiblesse et atrophie de l'épaule	pt
HP:0009010	Hypotrophie musculaire	pt
HP:0009011	hypoplasie du muscle dentelé antérieur	pt
HP:0009012	faiblasse musculaire et atrophie	pt
HP:0009013	absence congénitale de muscles fessiers	pt
HP:0009014	raideur musculaire ou douloureuse	pt
HP:0009016	Hypoplasie des muscles du membre supérieur	pt
HP:0009017	perte de tissu souscutané adipeux glutéal	pt
HP:0009018	crampes musculaires généralisées	pt
HP:0009019	perte progressive du tissu adipeux sous-cutané du visage	pt
HP:0009020	fatigue musculaire induite par l'exercice	pt
HP:0009021	l'électromyogramme (EMG) montrant des modifications myopathiques précocement dans la maladie	pt
HP:0009023	Faiblesse des muscles de la paroi abdominale	pt
HP:0009024	hypertrophie des muscles du mollet	pt
HP:0009025	Tissu conjonctif augmenté	pt
HP:0009025	augmentation du tissu conjonctif	uf
HP:0009026	hypoplasie du muscle grand dorsal	pt
HP:0009028	Faiblesse généralisée des muscles des membres	pt
HP:0009030	difficulté à marcher et à courir	pt
HP:0009031	Atrophie des muscles extenseurs des orteils et la cheville	pt
HP:0009033	Faiblesse légère des muscles proximaux	pt
HP:0009034	pauvre développement de la musculature squelettique	pt
HP:0009035	"Faiblesse musculaire distale des membres inférieurs, sévère"	pt
HP:0009037	amyotrophie spinale segmentaire	pt
HP:0009037	atrophie musculaire spinale segmentaire	uf
HP:0009042	Hypertrophie musculaire marquée	pt
HP:0009044	Hypoplasie du muscle deltoïde	pt
HP:0009045	rhabdomyolyse  dues à un exercice	pt
HP:0009046	difficulté à courir	pt
HP:0009049	amyotrophie péronière	pt
HP:0009050	atrophie du muscle quadriceps	pt
HP:0009051	augmentation du glycogène musculaire	pt
HP:0009053	faiblesse musculaire distale du membre inférieur	pt
HP:0009054	myopathie scapulo-péronéale	pt
HP:0009055	amyotrophie généralisée des membres	pt
HP:0009056	perte du tissu adipeux souscutané dans les membres supérieurs	pt
HP:0009057	faiblesse musculaire distale progressive et atrophie	pt
HP:0009058	accumulation de lipides dans le muscle squelettique	pt
HP:0009059	Lipodystrophie type Berardinelli	pt
HP:0009060	Atrophie de la musculature de l'épaule	pt
HP:0009060	Atrophie des muscles de l'épaule	uf
HP:0009062	hypotonie axiale du nourrisson	pt
HP:0009063	"faiblesse musculaire, distale, progressive"	pt
HP:0009064	lipodystrophie généralisée	pt
HP:0009067	Amyotrophie spinale progressive	pt
HP:0009069	myopathie mitochondriale infantile létale	pt
HP:0009069	Myopathy mitochondriale létale infantile	uf
HP:0009070	tissu du muscle squelettique montrant une déplétion de l'ADN mitochondrial entre 14 et 45%	pt
HP:0009071	myopathie inflammatoire	pt
HP:0009072	Hyporéflexie des articulations talocrurales	pt
HP:0009073	Faiblesse progressive des muscles proximaux	pt
HP:0009074	Amyotrophie diffuse	pt
HP:0009075	Faiblesse musculaire touchant de façon prédominantes les muscles proximaux	pt
HP:0009077	faiblesse des muscles longs extenseurs des doigts	pt
HP:0009080	palais ogival étroit	pt
HP:0009085	croissance excessive du rebord alvéolaire	pt
HP:0009086	"Lèvre inférieure éversée, épaisse"	pt
HP:0009087	langue placée postérieurement	pt
HP:0009090	apparence faciale diplégique	pt
HP:0009091	fente sous-muqueuse du palais dur	pt
HP:0009092	hypertrophie progressive de la crête alvéolaire	pt
HP:0009093	Lèvre inférieure éversée et élargie	pt
HP:0009094	fente de la crête alvéolaire inférieure	pt
HP:0009095	bouche avec commissures tombantes ou petite	pt
HP:0009098	Candidose buccale chronique	pt
HP:0009099	fente palatine médiane	pt
HP:0009101	Fente labiale submuqueuse	pt
HP:0009103	Aplasie/hypoplasie impliquant le pelvis	pt
HP:0009104	aplasie/hypoplasie de l'os pubien	pt
HP:0009105	Ossification anormale impliquant le pubis	pt
HP:0009106	Ossification anormale impliquant les os du pelvis	pt
HP:0009107	Ossification anormale impliquant la tête et le col du fémur	pt
HP:0009108	aplasie/hypoplasie affectant la tête et le col du fémur	pt
HP:0009109	dénérvation du diaphragme	pt
HP:0009110	éventration diaphragmatique	pt
HP:0009112	"Anomalie du diaphragme, souvent unilatérale et côté gauche"	pt
HP:0009113	Faiblesse diaphragmatique	pt
HP:0009113	Faiblesse du diaphragme	uf
HP:0009114	éventration de l'hémidiaphragme droit ou bilatéral	pt
HP:0009115	Aplasie/hypoplasie impliquant le squelette	pt
HP:0009116	Aplasie/hypoplasie affectant les os du crâne	pt
HP:0009117	Aplasie/hypoplasie affectant le maxillaire	pt
HP:0009118	Aplasie/hypoplasie de la mandibule	pt
HP:0009119	Aplasie/hypoplasie des sinus frontaux	pt
HP:0009120	Aplasie/hypoplasie impliquant des sinus	pt
HP:0009121	Anomalie du squelette axial	pt
HP:0009122	Aplasie/hypoplasie affectant les os du squelette axial	pt
HP:0009123	Hypo et hyperpigmentation mixte de la peau	pt
HP:0009123	Hypoperpigmentation et hyperpigmentation mixte de la peau	uf
HP:0009124	Anomalie du tissu adipeux	pt
HP:0009125	Lipodystrophie	pt
HP:0009126	Tissu adipeux augmenté	pt
HP:0009126	augmentation du tissu adipeux	uf
HP:0009127	anomalie de la musculature des membres	pt
HP:0009128	aplasie/hypoplasie impliquant la musculature des extrémités	pt
HP:0009129	Amyotrophie impliquant les membres supérieurs	pt
HP:0009130	Amyotrophie impliquant la musculature de la main	pt
HP:0009131	anomalie de la musculature du thorax	pt
HP:0009132	Anomalie de la densité minérale osseuse impliquant les os du tarse	pt
HP:0009134	ostéolyse des os du pied	pt
HP:0009136	duplication impliquant les os des pieds	pt
HP:0009138	synostose impliquant les os des membres inférieurs	pt
HP:0009139	ostéolyse des os des membres inférieurs	pt
HP:0009140	Synostose impliquant les os des pieds	pt
HP:0009141	déplétion de l'ADN mitoncohondrial dans le tissu musculaire	pt
HP:0009142	duplication des os impliquant les extrémités supérieures	pt
HP:0009144	Os surnuméraires du squelette axial	pt
HP:0009145	Anomalie des artères cérébrales	pt
HP:0009146	voix haut-perchée et  nasale	pt
HP:0009147	épiphyse élargie de la phalange distale de l'auriculaire	pt
HP:0009147	épiphyses élargies de la phalange distale du 5ième doigt	uf
HP:0009148	petites épiphyses de la phalange distale de l'auriculaire	pt
HP:0009148	petites épiphyses de la phalange distale du 5ième doigt	uf
HP:0009149	épiphyse triangulaire de la phalange distale de l'auriculaire	pt
HP:0009149	épiphyse triangulaire de la phalange distale du 5ième doigt	uf
HP:0009149	épiphyse triangulaire de la phalange distale du petit doigt	uf
HP:0009150	anomalie de la première phalange de l'auriculaire	pt
HP:0009150	anomalie de la première phalange du 5ième doigt	uf
HP:0009150	anomalie de la première phalange du cinquième doigt	uf
HP:0009150	anomalie de la première phalange du petit doigt	uf
HP:0009152	anomalie des épiphyses de l'auriculaire	pt
HP:0009152	anomalie des épiphyses du 5ième doigt	uf
HP:0009152	anomalie des épiphyses du cinquième doigt	uf
HP:0009153	anomalie des épiphyses de la première phalange de l'auriculaire	pt
HP:0009153	anomalie des épiphyses de la phalange proximale du cinquième doigt	uf
HP:0009153	anomalie des épiphyses de la phalange proximale de l'auriculaire	uf
HP:0009153	anomalie des épiphyses de la première phalange du 5ième doigt	uf
HP:0009153	anomalie des épiphyses de la première phalange du cinquième doigt	uf
HP:0009153	anomalie des épiphyses de la phalange proximale du 5ième doigt	uf
HP:0009154	épiphyse triangulaire de la phalange proximale de l'auriculaire	pt
HP:0009154	épiphyse triangulaire de la phalange proximale du 5ième doigt	uf
HP:0009155	épiphyses en forme de cône de la phalange proximale de l'auriculaire	pt
HP:0009157	épiphyse d'ivoire de la phalange proximale de l'auriculaire	pt
HP:0009158	épiphyse élargie de la phalange proximale de l'auriculaire	pt
HP:0009158	épiphyse élargie de la phalange proximale du 5ième doigt	uf
HP:0009159	petites épiphyses de la phalange proximale de l'auriculaire	pt
HP:0009159	petites épiphyses de la phalange proximale du 5ième doigt	uf
HP:0009160	Epiphyses absentes de la phalange proximale de l'auriculaire	pt
HP:0009161	aplasie/hypoplasie de la deuxième phalange de l'auriculaire	pt
HP:0009161	aplasie/hypoplasie de la phalange intermédiaire de l'auriculaire	uf
HP:0009161	aplasie/hypoplasie de la phalange intermédiaire du 5ième doigt	uf
HP:0009161	aplasie/hypoplasie de la phalange intermédiaire du cinquième doigt	uf
HP:0009161	aplasie/hypoplasie de la phalange intermédiaire du petit doigt	uf
HP:0009161	aplasie/hypoplasie de la deuxième phalange du cinquième doigt	uf
HP:0009161	aplasie/hypoplasie de la deuxième phalange du petit doigt	uf
HP:0009161	aplasie/hypoplasie de la deuxième phalange du 5ième doigt	uf
HP:0009162	Aplasie de la deuxième phalange de l'auriculaire	pt
HP:0009162	Aplasie de la deuxième phalange du 5ième doigt	uf
HP:0009162	Aplasie de la deuxième phalange du cinquième doigt	uf
HP:0009162	Aplasie de la deuxième phalange du petit doigt	uf
HP:0009163	Forme anormale de l'auriculaire	pt
HP:0009163	Forme anormale du cinquième doigt	uf
HP:0009164	Calcification anormale des os du carpe	pt
HP:0009165	calcifications ponctuées de l'épiphyse des phalanges distales de l'auriculaire	pt
HP:0009166	fragmentation épiphysaire de la phalange distale de l'auriculaire	pt
HP:0009167	épiphyse irrégulière de la phalange distale de l'auriculaire	pt
HP:0009167	épiphyses irrégulières de la phalange distale du 5ième doigt	uf
HP:0009168	phalange moyenne de l'auriculaire en forme de balle de fusil	pt
HP:0009169	Deuxième phalange de l'auriculaire large	pt
HP:0009170	anomalies ostéolytiques de la phalange moyenne de l'auriculaire	pt
HP:0009170	anomalies ostéolytiques de la phalange moyenne du 5ième doigt	uf
HP:0009171	épiphyses triangulaires des métacarpes	pt
HP:0009172	anomalie des phalanges de l'annulaire	pt
HP:0009172	anomalie des phalanges du quatrième doigt	uf
HP:0009172	anomalie des phalanges du 4ième doigt	uf
HP:0009173	courbure de la phalange moyenne de l'auriculaire	pt
HP:0009173	courbure de la phalange moyenne du 5ième doigt	uf
HP:0009174	anomalie des épiphyses de l'annulaire	pt
HP:0009174	anomalie des épiphyses du 4ième doigt	uf
HP:0009174	anomalie des épiphyses du quatrième doigt	uf
HP:0009175	sclérose irrégulière de la phalange moyenne de l'auriculaire	pt
HP:0009175	sclérose irrégulière de la phalange moyenne du petit doigt	uf
HP:0009175	sclérose irrégulière de la phalange moyenne du 5ème doigt	uf
HP:0009177	symphalangisme des phalanges proximales et moyennes de l'auriculaire	pt
HP:0009177	symphalangisme des phalanges proximales et moyennes du 5ième doigt	uf
HP:0009177	symphalangisme des phalanges proximales et moyennes du petit doigt	uf
HP:0009178	Symphalangisme affectant la phalange moyenne de l'auriculaire	pt
HP:0009179	déviation de l'auriculaire	pt
HP:0009179	déviation du petit doigt	uf
HP:0009179	déviation du 5ième doit	uf
HP:0009180	déviation cubitale de l'auriculaire	pt
HP:0009180	déviation cubitale du 5ième doigt	uf
HP:0009180	déviation ulnaire du 5ième doigt	uf
HP:0009180	déviation ulnaire de l'auriculaire	uf
HP:0009182	phalange moyenne de l'auriculaire de forme triangulaire	pt
HP:0009182	phalange moyenne du petit doigt de forme triangulaire	uf
HP:0009182	phalange moyenne du 5ième doigt de forme triangulaire	uf
HP:0009183	contractures articulaires de l'auriculaire	pt
HP:0009183	contractures articulaires du petit doigt	uf
HP:0009183	contractures articulaires du 5ième doigt	uf
HP:0009183	camptodactylie de l'auriculaire	uf
HP:0009184	Contracture de l'articulation inter-phalangienne distale de l'auriculaire	pt
HP:0009185	contracture de l'articulation interphalangienne proximale de l'auriculaire	pt
HP:0009185	contracture de l'articulation interphalangienne proximale du 5ième doigt	uf
HP:0009185	contracture de l'articulation interphalangienne proximale du petit doigt	uf
HP:0009186	contracture de l'articulation métacarpophalangienne de l'auriculaire	pt
HP:0009186	contracture de l'articulation métacarpophalangienne du petit doigt	uf
HP:0009186	contracture de l'articulation métacarpophalangienne du 5ième doigt	uf
HP:0009187	pont épiphysaire de la phalange distale de l'auriculaire	pt
HP:0009187	pont épiphysaire de la phalange distale du 5ième doigt	uf
HP:0009187	pont épiphysaire de la phalange distale du petit doigt	uf
HP:0009188	pseudo-épiphyse de la phalange distale de l'auriculaire	pt
HP:0009188	pseudo-épiphyse de la phalange distale du 5ième doigt	uf
HP:0009189	fragmentation épiphysaire du métacarpe	pt
HP:0009190	Epiphyses irrégulières des métacarpiens	pt
HP:0009191	épiphyses d'ivoire des métacarpes	pt
HP:0009192	aplasie/hypoplasie de la première phalange de l'auriculaire	pt
HP:0009192	aplasie/hypoplasie de la première phalange du cinquième doigt	uf
HP:0009192	aplasie/hypoplasie de la phalange proximale du 5ième doigt	uf
HP:0009192	aplasie/hypoplasie de la phalange proximale du cinquième doigt	uf
HP:0009192	aplasie/hypoplasie de la première phalange du 5ième doigt	uf
HP:0009192	aplasie/hypoplasie de la phalange proximale de l'auriculaire	uf
HP:0009193	pseudo-épiphyses des os du métacarpe	pt
HP:0009193	pseudo-épiphyses métacarpiennes	uf
HP:0009194	petites épiphyses des métacarpiens	pt
HP:0009195	calcifications ponctuées épiphysaires des métacarpes	pt
HP:0009196	Absence des épiphyses du métacarpe	pt
HP:0009196	épiphyses métacarpiennes absentes	uf
HP:0009197	pont épiphysaire de la phalange proximale de l'auriculaire	pt
HP:0009197	pont épiphysaire de la phalange proximale du petit doigt	uf
HP:0009197	pont épiphysaire de la phalange proximale du 5ième doigt	uf
HP:0009198	anomalie des épiphyses de la troisième phalange de l'auriculaire	pt
HP:0009198	anomalie des épiphyses de la phalange distale du 5ième doigt	uf
HP:0009198	anomalie des épiphyses de la phalange distale du petit doigt	uf
HP:0009198	anomalie des épiphyses de la troisième phalange du petit doigt	uf
HP:0009198	anomalie des épiphyses de la phalange distale du cinquième doigt	uf
HP:0009198	anomalie des épiphyses de la phalange distale de l'auriculaire	uf
HP:0009198	anomalie des épiphyses de la troisième phalange du 5ième doigt	uf
HP:0009198	anomalie des épiphyses de la troisième phalange du cinquième doigt	uf
HP:0009199	épiphyse irrégulière de la phalange proximale de l'auriculaire	pt
HP:0009199	épiphyse irrégulière de la phalange proximale du 5ième doigt	uf
HP:0009200	pseudo-épiphyse de la phalange proximale de l'auriculaire	pt
HP:0009200	pseudo-épiphyse de la phalange proximale du 5ième doigt	uf
HP:0009200	pseudo-épiphyse de la phalange proximale du petit doigt	uf
HP:0009201	calcifications ponctuées de l'épiphyse des phalanges proximales de l'auriculaire	pt
HP:0009202	fragmentation épiphysaire de la phalange proximale de l'auriculaire	pt
HP:0009203	Absence des épiphyses de la deuxième phalange de l'auriculaire	pt
HP:0009204	pont épiphysaire de la phalange moyenne de l'auriculaire	pt
HP:0009204	pont épiphysaire de la phalange moyenne du petit doigt	uf
HP:0009204	pont épiphysaire de la phalange moyenne du 5ième doigt	uf
HP:0009205	épiphyses en forme de cône de la phalange moyenne du cinquième orteil	pt
HP:0009206	épiphyse élargie de la phalange moyenne de l'auriculaire	pt
HP:0009206	épiphyses élargies de la phalange moyenne du 5ième doigt	uf
HP:0009207	fragmentation épiphysaire de la phalange moyenne de l'auriculaire	pt
HP:0009208	épiphyse irrégulière de la phalange moyenne de l'auriculaire	pt
HP:0009208	épiphyses irrégulières de la phalange moyenne du 5ième doigt	uf
HP:0009209	épiphyse d'ivoire de la phalange moyenne de l'auriculaire	pt
HP:0009210	pseudo-épiphyse de la phalange moyenne de l'auriculaire	pt
HP:0009210	pseudo-épiphyse de la phalange moyenne du 5ième doigt	uf
HP:0009210	pseudo-épiphyse de la phalange moyenne du petit doigt	uf
HP:0009211	petites épiphyses de la phalange moyenne de l'auriculaire	pt
HP:0009211	petites épiphyses de la phalange moyenne du 5ième doigt	uf
HP:0009212	calcifications ponctuées de l'épiphyse des phalanges moyennes de l'auriculaire	pt
HP:0009213	épiphyse triangulaire de la phalange moyenne de l'auriculaire	pt
HP:0009213	épiphyse triangulaire de la phalange moyenne du 5ième doigt	uf
HP:0009214	Absence des épiphyses de la deuxième phalange de l'annulaire	pt
HP:0009215	pont épiphysaire de la phalange moyenne de l'annulaire	pt
HP:0009215	pont épiphysaire de la phalange moyenne du 4ième doigt	uf
HP:0009216	épiphyses en forme de cône de la phalange moyenne de l'annulaire	pt
HP:0009217	épiphyse élargie de la phalange moyenne de l'annulaire	pt
HP:0009217	épiphyses élargies de la phalange moyenne du 4ième doigt	uf
HP:0009218	fragmentation épiphysaire de la phalange moyenne de l'annulaire	pt
